country,preference_category,snapshot_date,priority_year,pending,spread_days,regime,depletion_per_day,months_to_clear,projected_clear_date,actual_clear_date,error_months,abs_error_months,note
India,EB3,2025-11-03,2006,40,-143,eb3_ahead,0.06,,,2025-12-01,,,queue not shrinking
India,EB3,2025-12-03,2006,40,-130,eb3_ahead,0.05,,,2026-01-01,,,queue not shrinking
India,EB3,2026-01-02,2006,40,-123,eb3_ahead,0.0,,,2026-02-01,,,queue not shrinking
India,EB3,2026-02-03,2006,40,-123,eb3_ahead,0.0,,,2026-03-01,,,queue not shrinking
India,EB3,2026-03-03,2006,40,-61,eb3_ahead,0.0,,,2026-04-01,,,queue not shrinking
India,EB3,2026-04-03,2006,35,242,eb2_ahead,-0.05,0.2,2026-04-08,2026-05-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
India,EB3,2024-02-22,2007,35,-122,eb3_ahead,,,,2024-03-01,,,insufficient history
India,EB3,2024-03-03,2007,35,-122,eb3_ahead,,,,2024-04-01,,,insufficient history
India,EB3,2024-04-03,2007,35,-122,eb3_ahead,,,,2024-05-01,,,insufficient history
India,EB3,2024-05-03,2007,35,-122,eb3_ahead,0.0,,,2024-06-01,,,queue not shrinking
India,EB3,2024-06-03,2007,35,-129,eb3_ahead,0.0,,,2024-07-01,,,queue not shrinking
India,EB3,2024-07-03,2007,35,-99,eb3_ahead,0.0,,,2024-08-01,,,queue not shrinking
India,EB3,2024-08-03,2007,35,-99,eb3_ahead,0.0,,,2024-09-01,,,queue not shrinking
India,EB3,2024-09-03,2007,35,-99,eb3_ahead,0.0,,,2024-10-01,,,queue not shrinking
India,EB3,2024-10-03,2007,35,-109,eb3_ahead,0.0,,,2024-11-01,,,queue not shrinking
India,EB3,2024-11-03,2007,35,-109,eb3_ahead,0.0,,,2024-12-01,,,queue not shrinking
India,EB3,2024-12-03,2007,30,-99,eb3_ahead,-0.05,16.0,2026-04-02,2025-01-01,15.0,15.0,eb3_ahead: pending deflated by 11%
India,EB3,2025-01-03,2007,25,-61,eb3_ahead,-0.11,7.0,2025-08-05,2025-02-01,6.1,6.1,eb3_ahead: pending deflated by 7%
India,EB3,2025-02-03,2007,30,-61,eb3_ahead,-0.05,16.9,2026-07-02,2025-03-01,16.0,16.0,eb3_ahead: pending deflated by 7%
India,EB3,2025-03-03,2007,30,-62,eb3_ahead,0.0,,,2025-04-01,,,queue not shrinking
India,EB3,2025-04-07,2007,30,-90,eb3_ahead,0.05,,,2025-05-01,,,queue not shrinking
India,EB3,2025-05-05,2007,30,-104,eb3_ahead,0.0,,,2025-06-01,,,queue not shrinking
India,EB3,2025-08-05,2007,35,-141,eb3_ahead,0.03,,,2025-09-01,,,queue not shrinking
India,EB3,2025-09-03,2007,25,-141,eb3_ahead,-0.03,20.6,2027-05-24,2025-10-01,19.7,19.7,eb3_ahead: pending deflated by 16%
India,EB3,2025-10-02,2007,25,-143,eb3_ahead,-0.03,20.7,2027-06-24,2025-11-01,19.7,19.7,eb3_ahead: pending deflated by 16%
India,EB3,2025-11-03,2007,30,-143,eb3_ahead,-0.06,14.9,2027-01-31,2025-12-01,14.0,14.0,eb3_ahead: pending deflated by 16%
India,EB3,2025-12-03,2007,30,-130,eb3_ahead,0.05,,,2026-01-01,,,queue not shrinking
India,EB3,2026-01-02,2007,30,-123,eb3_ahead,0.05,,,2026-02-01,,,queue not shrinking
India,EB3,2026-02-03,2007,30,-123,eb3_ahead,0.0,,,2026-03-01,,,queue not shrinking
India,EB3,2026-03-03,2007,35,-61,eb3_ahead,0.06,,,2026-04-01,,,queue not shrinking
India,EB3,2026-04-03,2007,35,242,eb2_ahead,0.05,0.2,2026-04-08,2026-05-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
India,EB3,2024-02-22,2008,50,-122,eb3_ahead,,,,2024-03-01,,,insufficient history
India,EB3,2024-03-03,2008,45,-122,eb3_ahead,,,,2024-04-01,,,insufficient history
India,EB3,2024-04-03,2008,45,-122,eb3_ahead,,,,2024-05-01,,,insufficient history
India,EB3,2024-05-03,2008,40,-122,eb3_ahead,-0.14,8.1,2025-01-03,2024-06-01,7.1,7.1,eb3_ahead: pending deflated by 14%
India,EB3,2024-06-03,2008,50,-129,eb3_ahead,0.05,,,2024-07-01,,,queue not shrinking
India,EB3,2024-07-03,2008,40,-99,eb3_ahead,-0.05,21.3,2026-04-11,2024-08-01,20.3,20.3,eb3_ahead: pending deflated by 11%
India,EB3,2024-08-03,2008,35,-99,eb3_ahead,-0.05,18.8,2026-02-27,2024-09-01,17.9,17.9,eb3_ahead: pending deflated by 11%
India,EB3,2024-09-03,2008,35,-99,eb3_ahead,-0.16,6.3,2025-03-13,2024-10-01,5.4,5.4,eb3_ahead: pending deflated by 11%
India,EB3,2024-10-03,2008,35,-109,eb3_ahead,-0.05,18.6,2026-04-22,2024-11-01,17.6,17.6,eb3_ahead: pending deflated by 12%
India,EB3,2024-11-03,2008,35,-109,eb3_ahead,0.0,,,2024-12-01,,,queue not shrinking
India,EB3,2024-12-03,2008,35,-99,eb3_ahead,0.0,,,2025-01-01,,,queue not shrinking
India,EB3,2025-01-03,2008,35,-61,eb3_ahead,0.0,,,2025-02-01,,,queue not shrinking
India,EB3,2025-02-03,2008,40,-61,eb3_ahead,0.05,,,2025-03-01,,,queue not shrinking
India,EB3,2025-03-03,2008,40,-62,eb3_ahead,0.06,,,2025-04-01,,,queue not shrinking
India,EB3,2025-04-07,2008,40,-90,eb3_ahead,0.05,,,2025-05-01,,,queue not shrinking
India,EB3,2025-05-05,2008,35,-104,eb3_ahead,-0.05,18.5,2026-11-19,2025-06-01,17.6,17.6,eb3_ahead: pending deflated by 12%
India,EB3,2025-08-05,2008,35,-141,eb3_ahead,-0.03,30.1,2028-02-06,2025-09-01,29.2,29.2,eb3_ahead: pending deflated by 16%
India,EB3,2025-09-03,2008,35,-141,eb3_ahead,-0.03,28.9,2028-01-30,2025-10-01,28.0,28.0,eb3_ahead: pending deflated by 16%
India,EB3,2025-10-02,2008,35,-143,eb3_ahead,0.0,,,2025-11-01,,,queue not shrinking
India,EB3,2025-11-03,2008,35,-143,eb3_ahead,0.0,,,2025-12-01,,,queue not shrinking
India,EB3,2025-12-03,2008,35,-130,eb3_ahead,0.0,,,2026-01-01,,,queue not shrinking
India,EB3,2026-01-02,2008,40,-123,eb3_ahead,0.05,,,2026-02-01,,,queue not shrinking
India,EB3,2026-02-03,2008,45,-123,eb3_ahead,0.11,,,2026-03-01,,,queue not shrinking
India,EB3,2026-03-03,2008,45,-61,eb3_ahead,0.11,,,2026-04-01,,,queue not shrinking
India,EB3,2026-04-03,2008,40,242,eb2_ahead,0.0,0.2,2026-04-09,2026-05-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
India,EB3,2024-02-22,2009,50,-122,eb3_ahead,,,,2024-03-01,,,insufficient history
India,EB3,2024-03-03,2009,50,-122,eb3_ahead,,,,2024-04-01,,,insufficient history
India,EB3,2024-04-03,2009,50,-122,eb3_ahead,,,,2024-05-01,,,insufficient history
India,EB3,2024-05-03,2009,45,-122,eb3_ahead,-0.07,18.1,2025-11-06,2024-06-01,17.2,17.2,eb3_ahead: pending deflated by 14%
India,EB3,2024-06-03,2009,50,-129,eb3_ahead,0.0,,,2024-07-01,,,queue not shrinking
India,EB3,2024-07-03,2009,45,-99,eb3_ahead,-0.05,23.9,2026-07-01,2024-08-01,23.0,23.0,eb3_ahead: pending deflated by 11%
India,EB3,2024-08-03,2009,35,-99,eb3_ahead,-0.11,9.4,2025-05-16,2024-09-01,8.4,8.4,eb3_ahead: pending deflated by 11%
India,EB3,2024-09-03,2009,30,-99,eb3_ahead,-0.22,4.0,2025-01-03,2024-10-01,3.1,3.1,eb3_ahead: pending deflated by 11%
India,EB3,2024-10-03,2009,30,-109,eb3_ahead,-0.16,5.3,2025-03-13,2024-11-01,4.3,4.3,eb3_ahead: pending deflated by 12%
India,EB3,2024-11-03,2009,30,-109,eb3_ahead,-0.05,15.9,2026-03-03,2024-12-01,15.0,15.0,eb3_ahead: pending deflated by 12%
India,EB3,2024-12-03,2009,30,-99,eb3_ahead,0.0,,,2025-01-01,,,queue not shrinking
India,EB3,2025-01-03,2009,35,-61,eb3_ahead,0.05,,,2025-02-01,,,queue not shrinking
India,EB3,2025-02-03,2009,30,-61,eb3_ahead,0.0,,,2025-03-01,,,queue not shrinking
India,EB3,2025-03-03,2009,25,-62,eb3_ahead,-0.06,13.8,2026-04-26,2025-04-01,12.8,12.8,eb3_ahead: pending deflated by 7%
India,EB3,2025-04-07,2009,40,-90,eb3_ahead,0.05,,,2025-05-01,,,queue not shrinking
India,EB3,2025-05-05,2009,35,-104,eb3_ahead,0.05,,,2025-06-01,,,queue not shrinking
India,EB3,2025-08-05,2009,30,-141,eb3_ahead,0.03,,,2025-09-01,,,queue not shrinking
India,EB3,2025-09-03,2009,35,-141,eb3_ahead,-0.03,28.9,2028-01-30,2025-10-01,28.0,28.0,eb3_ahead: pending deflated by 16%
India,EB3,2025-10-02,2009,40,-143,eb3_ahead,0.03,,,2025-11-01,,,queue not shrinking
India,EB3,2025-11-03,2009,35,-143,eb3_ahead,0.06,,,2025-12-01,,,queue not shrinking
India,EB3,2025-12-03,2009,40,-130,eb3_ahead,0.05,,,2026-01-01,,,queue not shrinking
India,EB3,2026-01-02,2009,40,-123,eb3_ahead,0.0,,,2026-02-01,,,queue not shrinking
India,EB3,2026-02-03,2009,40,-123,eb3_ahead,0.05,,,2026-03-01,,,queue not shrinking
India,EB3,2026-03-03,2009,35,-61,eb3_ahead,-0.06,19.3,2027-10-11,2026-04-01,18.3,18.3,eb3_ahead: pending deflated by 7%
India,EB3,2026-04-03,2009,25,242,eb2_ahead,-0.16,0.1,2026-04-07,2026-05-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
India,EB3,2024-02-22,2010,55,-122,eb3_ahead,,,,2024-03-01,,,insufficient history
India,EB3,2024-03-03,2010,55,-122,eb3_ahead,,,,2024-04-01,,,insufficient history
India,EB3,2024-04-03,2010,55,-122,eb3_ahead,,,,2024-05-01,,,insufficient history
India,EB3,2024-05-03,2010,60,-122,eb3_ahead,0.07,,,2024-06-01,,,queue not shrinking
India,EB3,2024-06-03,2010,55,-129,eb3_ahead,0.0,,,2024-07-01,,,queue not shrinking
India,EB3,2024-07-03,2010,60,-99,eb3_ahead,0.05,,,2024-08-01,,,queue not shrinking
India,EB3,2024-08-03,2010,55,-99,eb3_ahead,-0.05,29.6,2027-01-20,2024-09-01,28.6,28.6,eb3_ahead: pending deflated by 11%
India,EB3,2024-09-03,2010,55,-99,eb3_ahead,0.0,,,2024-10-01,,,queue not shrinking
India,EB3,2024-10-03,2010,61,-109,eb3_ahead,0.01,,,2024-11-01,,,queue not shrinking
India,EB3,2024-11-03,2010,61,-109,eb3_ahead,0.07,,,2024-12-01,,,queue not shrinking
India,EB3,2024-12-03,2010,55,-99,eb3_ahead,0.0,,,2025-01-01,,,queue not shrinking
India,EB3,2025-01-03,2010,40,-61,eb3_ahead,-0.23,5.4,2025-06-15,2025-02-01,4.4,4.4,eb3_ahead: pending deflated by 7%
India,EB3,2025-02-03,2010,35,-61,eb3_ahead,-0.28,3.8,2025-05-29,2025-03-01,2.9,2.9,eb3_ahead: pending deflated by 7%
India,EB3,2025-03-03,2010,40,-62,eb3_ahead,-0.17,7.3,2025-10-12,2025-04-01,6.4,6.4,eb3_ahead: pending deflated by 7%
India,EB3,2025-04-07,2010,40,-90,eb3_ahead,0.0,,,2025-05-01,,,queue not shrinking
India,EB3,2025-05-05,2010,40,-104,eb3_ahead,0.05,,,2025-06-01,,,queue not shrinking
India,EB3,2025-08-05,2010,40,-141,eb3_ahead,0.0,,,2025-09-01,,,queue not shrinking
India,EB3,2025-09-03,2010,40,-141,eb3_ahead,0.0,,,2025-10-01,,,queue not shrinking
India,EB3,2025-10-02,2010,35,-143,eb3_ahead,-0.03,29.0,2028-03-03,2025-11-01,28.0,28.0,eb3_ahead: pending deflated by 16%
India,EB3,2025-11-03,2010,35,-143,eb3_ahead,-0.06,17.4,2027-04-16,2025-12-01,16.5,16.5,eb3_ahead: pending deflated by 16%
India,EB3,2025-12-03,2010,35,-130,eb3_ahead,-0.05,17.9,2027-05-31,2026-01-01,16.9,16.9,eb3_ahead: pending deflated by 14%
India,EB3,2026-01-02,2010,35,-123,eb3_ahead,0.0,,,2026-02-01,,,queue not shrinking
India,EB3,2026-02-03,2010,30,-123,eb3_ahead,-0.05,15.7,2027-05-25,2026-03-01,14.8,14.8,eb3_ahead: pending deflated by 14%
India,EB3,2026-03-03,2010,30,-61,eb3_ahead,-0.06,16.5,2027-07-19,2026-04-01,15.6,15.6,eb3_ahead: pending deflated by 7%
India,EB3,2026-04-03,2010,30,242,eb2_ahead,-0.05,0.2,2026-04-07,2026-05-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
India,EB3,2024-02-22,2011,320,-122,eb3_ahead,,,,2024-03-01,,,insufficient history
India,EB3,2024-03-03,2011,258,-122,eb3_ahead,,,,2024-04-01,,,insufficient history
India,EB3,2024-04-03,2011,227,-122,eb3_ahead,,,,2024-05-01,,,insufficient history
India,EB3,2024-05-03,2011,136,-122,eb3_ahead,-2.59,1.5,2024-06-17,2024-06-01,0.5,0.5,eb3_ahead: pending deflated by 14%
India,EB3,2024-06-03,2011,161,-129,eb3_ahead,-1.05,4.3,2024-10-11,2024-07-01,3.4,3.4,eb3_ahead: pending deflated by 14%
India,EB3,2024-07-03,2011,149,-99,eb3_ahead,-0.86,5.1,2024-12-04,2024-08-01,4.1,4.1,eb3_ahead: pending deflated by 11%
India,EB3,2024-08-03,2011,126,-99,eb3_ahead,-0.11,33.9,2027-05-31,2024-09-01,32.9,32.9,eb3_ahead: pending deflated by 11%
India,EB3,2024-09-03,2011,113,-99,eb3_ahead,-0.52,6.3,2025-03-14,2024-10-01,5.4,5.4,eb3_ahead: pending deflated by 11%
India,EB3,2024-10-03,2011,117,-109,eb3_ahead,-0.35,9.7,2025-07-25,2024-11-01,8.7,8.7,eb3_ahead: pending deflated by 12%
India,EB3,2024-11-03,2011,80,-109,eb3_ahead,-0.5,4.6,2025-03-23,2024-12-01,3.7,3.7,eb3_ahead: pending deflated by 12%
India,EB3,2024-12-03,2011,71,-99,eb3_ahead,-0.46,4.5,2025-04-18,2025-01-01,3.5,3.5,eb3_ahead: pending deflated by 11%
India,EB3,2025-01-03,2011,94,-61,eb3_ahead,-0.25,11.5,2025-12-19,2025-02-01,10.5,10.5,eb3_ahead: pending deflated by 7%
India,EB3,2025-02-03,2011,86,-61,eb3_ahead,0.07,,,2025-03-01,,,queue not shrinking
India,EB3,2025-03-03,2011,74,-62,eb3_ahead,0.03,,,2025-04-01,,,queue not shrinking
India,EB3,2025-04-07,2011,73,-90,eb3_ahead,-0.22,9.7,2026-01-26,2025-05-01,8.9,8.9,eb3_ahead: pending deflated by 10%
India,EB3,2025-05-05,2011,73,-104,eb3_ahead,-0.14,14.8,2026-07-30,2025-06-01,13.9,13.9,eb3_ahead: pending deflated by 12%
India,EB3,2025-08-05,2011,66,-141,eb3_ahead,-0.05,35.4,2028-07-18,2025-09-01,34.5,34.5,eb3_ahead: pending deflated by 16%
India,EB3,2025-09-03,2011,60,-141,eb3_ahead,-0.09,19.1,2027-04-05,2025-10-01,18.1,18.1,eb3_ahead: pending deflated by 16%
India,EB3,2025-10-02,2011,60,-143,eb3_ahead,-0.09,19.1,2027-05-07,2025-11-01,18.1,18.1,eb3_ahead: pending deflated by 16%
India,EB3,2025-11-03,2011,60,-143,eb3_ahead,-0.07,24.9,2027-11-30,2025-12-01,23.9,23.9,eb3_ahead: pending deflated by 16%
India,EB3,2025-12-03,2011,60,-130,eb3_ahead,0.0,,,2026-01-01,,,queue not shrinking
India,EB3,2026-01-02,2011,60,-123,eb3_ahead,0.0,,,2026-02-01,,,queue not shrinking
India,EB3,2026-02-03,2011,55,-123,eb3_ahead,-0.05,28.7,2028-06-25,2026-03-01,27.8,27.8,eb3_ahead: pending deflated by 14%
India,EB3,2026-03-03,2011,50,-61,eb3_ahead,-0.11,13.8,2027-04-26,2026-04-01,12.8,12.8,eb3_ahead: pending deflated by 7%
India,EB3,2026-04-03,2011,45,242,eb2_ahead,-0.16,0.2,2026-04-10,2026-05-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
India,EB3,2024-02-22,2012,1043,-122,eb3_ahead,,,,2024-03-01,,,insufficient history
India,EB3,2024-03-03,2012,1008,-122,eb3_ahead,,,,2024-04-01,,,insufficient history
India,EB3,2024-04-03,2012,1551,-122,eb3_ahead,,,,2024-05-01,,,insufficient history
India,EB3,2024-05-03,2012,1224,-122,eb3_ahead,2.55,,,2024-06-01,,,queue not shrinking
India,EB3,2024-06-03,2012,1334,-129,eb3_ahead,3.54,,,2024-07-01,,,queue not shrinking
India,EB3,2024-07-03,2012,1617,-99,eb3_ahead,0.73,,,2024-08-01,,,queue not shrinking
India,EB3,2024-08-03,2012,1489,-99,eb3_ahead,2.88,,,2024-09-01,,,queue not shrinking
India,EB3,2024-09-03,2012,1240,-99,eb3_ahead,-1.02,35.5,2027-08-19,2024-10-01,34.6,34.6,eb3_ahead: pending deflated by 11%
India,EB3,2024-10-03,2012,1256,-109,eb3_ahead,-3.92,9.2,2025-07-11,2024-11-01,8.3,8.3,eb3_ahead: pending deflated by 12%
India,EB3,2024-11-03,2012,1180,-109,eb3_ahead,-3.36,10.1,2025-09-07,2024-12-01,9.2,9.2,eb3_ahead: pending deflated by 12%
India,EB3,2024-12-03,2012,1135,-99,eb3_ahead,-1.15,28.8,2027-04-27,2025-01-01,27.8,27.8,eb3_ahead: pending deflated by 11%
India,EB3,2025-01-03,2012,1231,-61,eb3_ahead,-0.27,138.7,2036-07-27,2025-02-01,137.8,137.8,eb3_ahead: pending deflated by 7%
India,EB3,2025-02-03,2012,1296,-61,eb3_ahead,1.26,,,2025-03-01,,,queue not shrinking
India,EB3,2025-03-03,2012,1403,-62,eb3_ahead,2.98,,,2025-04-01,,,queue not shrinking
India,EB3,2025-04-07,2012,1078,-90,eb3_ahead,-1.63,19.6,2026-11-24,2025-05-01,18.8,18.8,eb3_ahead: pending deflated by 10%
India,EB3,2025-05-05,2012,749,-104,eb3_ahead,-6.01,3.6,2025-08-23,2025-06-01,2.7,2.7,eb3_ahead: pending deflated by 12%
India,EB3,2025-08-05,2012,316,-141,eb3_ahead,-7.01,1.2,2025-09-12,2025-09-01,0.4,0.4,eb3_ahead: pending deflated by 16%
India,EB3,2025-09-03,2012,256,-141,eb3_ahead,-5.52,1.3,2025-10-12,2025-10-01,0.4,0.4,eb3_ahead: pending deflated by 16%
India,EB3,2025-10-02,2012,234,-143,eb3_ahead,-3.43,1.9,2025-11-28,2025-11-01,0.9,0.9,eb3_ahead: pending deflated by 16%
India,EB3,2025-11-03,2012,200,-143,eb3_ahead,-1.29,4.3,2026-03-13,2025-12-01,3.4,3.4,eb3_ahead: pending deflated by 16%
India,EB3,2025-12-03,2012,206,-130,eb3_ahead,-0.55,10.5,2026-10-19,2026-01-01,9.6,9.6,eb3_ahead: pending deflated by 14%
India,EB3,2026-01-02,2012,189,-123,eb3_ahead,-0.49,11.0,2026-12-01,2026-02-01,10.0,10.0,eb3_ahead: pending deflated by 14%
India,EB3,2026-02-03,2012,190,-123,eb3_ahead,-0.11,49.6,2030-03-23,2026-03-01,48.7,48.7,eb3_ahead: pending deflated by 14%
India,EB3,2026-03-03,2012,181,-61,eb3_ahead,-0.28,20.0,2027-10-31,2026-04-01,19.0,19.0,eb3_ahead: pending deflated by 7%
India,EB3,2026-04-03,2012,156,242,eb2_ahead,-0.36,0.8,2026-04-28,2026-05-01,-0.1,0.1,eb2_ahead: supply-floor rate applied
India,EB3,2025-03-03,2013,742,-62,eb3_ahead,,,,2025-04-01,,,insufficient history
India,EB3,2025-04-07,2013,1690,-90,eb3_ahead,,,,2025-05-01,,,insufficient history
India,EB3,2025-05-05,2013,1682,-104,eb3_ahead,,,,2025-06-01,,,insufficient history
India,EB3,2025-08-05,2013,1574,-141,eb3_ahead,5.37,,,2025-09-01,,,queue not shrinking
India,EB3,2025-09-03,2013,1134,-141,eb3_ahead,-3.73,8.4,2026-05-17,2025-10-01,7.5,7.5,eb3_ahead: pending deflated by 16%
India,EB3,2025-10-02,2013,2221,-143,eb3_ahead,3.59,,,2025-11-01,,,queue not shrinking
India,EB3,2025-11-03,2013,2040,-143,eb3_ahead,5.18,,,2025-12-01,,,queue not shrinking
India,EB3,2025-12-03,2013,2634,-130,eb3_ahead,16.48,,,2026-01-01,,,queue not shrinking
India,EB3,2026-01-02,2013,3243,-123,eb3_ahead,11.11,,,2026-02-01,,,queue not shrinking
India,EB3,2026-02-03,2013,2772,-123,eb3_ahead,7.96,,,2026-03-01,,,queue not shrinking
India,EB3,2026-03-03,2013,2369,-61,eb3_ahead,-2.94,24.6,2028-03-22,2026-04-01,23.7,23.7,eb3_ahead: pending deflated by 7%
India,EB3,2026-04-03,2013,1764,242,eb2_ahead,-16.25,5.0,2026-09-03,2026-05-01,4.1,4.1,eb2_ahead: supply-floor rate applied | supply-floor applied
India,EB3,2026-02-03,2014,0,-123,eb3_ahead,,,,2026-07-01,,,zero pending
India,EB3,2026-03-03,2014,0,-61,eb3_ahead,,,,2026-07-01,,,zero pending
India,EB3,2026-04-03,2014,0,242,eb2_ahead,,,,2026-07-01,,,zero pending
India,EB3,2026-04-03,2015,0,242,eb2_ahead,,,,,,,zero pending
India,EB4,2024-02-22,2013,10,-122,n/a,,,,2024-03-01,,,insufficient history
India,EB4,2024-03-03,2013,10,-122,n/a,,,,2024-04-01,,,insufficient history
India,EB4,2024-04-03,2013,10,-122,n/a,,,,2024-05-01,,,insufficient history
India,EB4,2024-02-22,2014,25,-122,n/a,,,,2024-03-01,,,insufficient history
India,EB4,2024-03-03,2014,25,-122,n/a,,,,2024-04-01,,,insufficient history
India,EB4,2024-04-03,2014,25,-122,n/a,,,,2024-05-01,,,insufficient history
India,EB4,2024-02-22,2015,40,-122,n/a,,,,2024-03-01,,,insufficient history
India,EB4,2024-03-03,2015,40,-122,n/a,,,,2024-04-01,,,insufficient history
India,EB4,2024-04-03,2015,40,-122,n/a,,,,2024-05-01,,,insufficient history
India,EB4,2024-05-03,2015,40,-122,n/a,0.0,,,2024-06-01,,,queue not shrinking
India,EB4,2024-06-03,2015,45,-129,n/a,0.05,,,2024-07-01,,,queue not shrinking
India,EB4,2024-07-03,2015,40,-99,n/a,0.0,,,2024-08-01,,,queue not shrinking
India,EB4,2024-08-03,2015,40,-99,n/a,0.0,,,2024-09-01,,,queue not shrinking
India,EB4,2024-09-03,2015,40,-99,n/a,-0.05,24.2,2026-09-09,2024-10-01,23.3,23.3,
India,EB4,2024-10-03,2015,45,-109,n/a,0.05,,,2024-11-01,,,queue not shrinking
India,EB4,2024-11-03,2015,45,-109,n/a,0.05,,,2024-12-01,,,queue not shrinking
India,EB4,2024-12-03,2015,45,-99,n/a,0.05,,,2025-01-01,,,queue not shrinking
India,EB4,2025-01-03,2015,45,-61,n/a,0.0,,,2025-02-01,,,queue not shrinking
India,EB4,2024-02-22,2016,55,-122,n/a,,,,2024-03-01,,,insufficient history
India,EB4,2024-03-03,2016,55,-122,n/a,,,,2024-04-01,,,insufficient history
India,EB4,2024-04-03,2016,55,-122,n/a,,,,2024-05-01,,,insufficient history
India,EB4,2024-05-03,2016,55,-122,n/a,0.0,,,2024-06-01,,,queue not shrinking
India,EB4,2024-06-03,2016,55,-129,n/a,0.0,,,2024-07-01,,,queue not shrinking
India,EB4,2024-07-03,2016,60,-99,n/a,0.05,,,2024-08-01,,,queue not shrinking
India,EB4,2024-08-03,2016,55,-99,n/a,0.0,,,2024-09-01,,,queue not shrinking
India,EB4,2024-09-03,2016,45,-99,n/a,-0.11,13.6,2025-10-22,2024-10-01,12.7,12.7,
India,EB4,2024-10-03,2016,45,-109,n/a,-0.16,9.1,2025-07-06,2024-11-01,8.1,8.1,
India,EB4,2024-11-03,2016,40,-109,n/a,-0.16,8.1,2025-07-06,2024-12-01,7.1,7.1,
India,EB4,2024-12-03,2016,40,-99,n/a,-0.05,23.9,2026-12-01,2025-01-01,23.0,23.0,
India,EB4,2025-01-03,2016,40,-61,n/a,-0.05,24.2,2027-01-09,2025-02-01,23.2,23.2,
India,EB4,2025-02-03,2016,45,-61,n/a,0.05,,,2025-03-01,,,queue not shrinking
India,EB4,2025-03-03,2016,45,-62,n/a,0.06,,,2025-10-01,,,queue not shrinking
India,EB4,2025-10-02,2016,22,-143,n/a,-0.07,10.9,2026-08-30,2025-11-01,9.9,9.9,
India,EB4,2025-11-03,2016,50,-143,n/a,0.02,,,2025-12-01,,,queue not shrinking
India,EB4,2025-12-03,2016,45,-130,n/a,0.0,,,2026-01-01,,,queue not shrinking
India,EB4,2026-01-02,2016,40,-123,n/a,0.2,,,2026-02-01,,,queue not shrinking
India,EB4,2024-02-22,2017,50,-122,n/a,,,,2024-03-01,,,insufficient history
India,EB4,2024-03-03,2017,40,-122,n/a,,,,2024-04-01,,,insufficient history
India,EB4,2024-04-03,2017,35,-122,n/a,,,,2024-05-01,,,insufficient history
India,EB4,2024-05-03,2017,40,-122,n/a,-0.14,9.3,2025-02-11,2024-06-01,8.4,8.4,
India,EB4,2024-06-03,2017,25,-129,n/a,-0.16,5.0,2024-11-03,2024-07-01,4.1,4.1,
India,EB4,2024-07-03,2017,40,-99,n/a,0.05,,,2024-08-01,,,queue not shrinking
India,EB4,2024-08-03,2017,35,-99,n/a,-0.05,21.2,2026-05-09,2024-09-01,20.2,20.2,
India,EB4,2024-09-03,2017,35,-99,n/a,0.11,,,2024-10-01,,,queue not shrinking
India,EB4,2024-10-03,2017,40,-109,n/a,0.0,,,2024-11-01,,,queue not shrinking
India,EB4,2024-11-03,2017,40,-109,n/a,0.05,,,2024-12-01,,,queue not shrinking
India,EB4,2024-12-03,2017,40,-99,n/a,0.05,,,2025-01-01,,,queue not shrinking
India,EB4,2025-01-03,2017,40,-61,n/a,0.0,,,2025-02-01,,,queue not shrinking
India,EB4,2025-02-03,2017,40,-61,n/a,0.0,,,2025-03-01,,,queue not shrinking
India,EB4,2025-03-03,2017,30,-62,n/a,-0.11,8.9,2025-11-28,2025-10-01,1.9,1.9,
India,EB4,2025-10-02,2017,19,-143,n/a,-0.08,8.1,2026-06-05,2025-11-01,7.1,7.1,
India,EB4,2025-11-03,2017,35,-143,n/a,-0.02,62.8,2031-01-27,2025-12-01,61.9,61.9,
India,EB4,2025-12-03,2017,35,-130,n/a,0.02,,,2026-01-01,,,queue not shrinking
India,EB4,2026-01-02,2017,35,-123,n/a,0.17,,,2026-02-01,,,queue not shrinking
India,EB4,2026-02-03,2017,35,-123,n/a,0.0,,,2026-03-01,,,queue not shrinking
India,EB4,2026-03-03,2017,35,-61,n/a,0.0,,,2026-04-01,,,queue not shrinking
India,EB4,2026-04-03,2017,35,242,n/a,0.0,,,2026-05-01,,,queue not shrinking
India,EB4,2024-02-22,2018,40,-122,n/a,,,,2024-03-01,,,insufficient history
India,EB4,2024-03-03,2018,40,-122,n/a,,,,2024-04-01,,,insufficient history
India,EB4,2024-04-03,2018,45,-122,n/a,,,,2024-05-01,,,insufficient history
India,EB4,2024-05-03,2018,50,-122,n/a,0.14,,,2024-06-01,,,queue not shrinking
India,EB4,2024-06-03,2018,45,-129,n/a,0.05,,,2024-07-01,,,queue not shrinking
India,EB4,2024-07-03,2018,50,-99,n/a,0.05,,,2024-08-01,,,queue not shrinking
India,EB4,2024-08-03,2018,40,-99,n/a,-0.11,12.1,2025-08-06,2024-09-01,11.1,11.1,
India,EB4,2024-09-03,2018,35,-99,n/a,-0.11,10.6,2025-07-22,2024-10-01,9.7,9.7,
